name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117541,117538,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117697,117694,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117591,117588,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117306,117304,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117661,117657,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_mean",10,117479,117476,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_median",10,117444,117442,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_stddev",10,140.236,140.035,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_cv",10,0.00119371,0.00119203,,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,985.811,985.791,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,984.475,984.454,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,986.798,986.778,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,982.821,982.802,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,991.816,991.797,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,985.454,985.435,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,988.023,988.003,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,988.563,988.543,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,989.07,989.052,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256",705332,985.824,985.804,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256_mean",10,986.865,986.846,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256_median",10,986.311,986.291,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256_stddev",10,2.57895,2.57897,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/256_cv",10,0.00261327,0.00261335,,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1841.5,1841.45,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1837.28,1837.27,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1848.35,1848.11,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1826.77,1826.73,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1834.55,1834.51,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1837.1,1837.06,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1837.78,1837.75,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1835.16,1835.12,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1831.91,1831.88,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",383131,1828.41,1828.37,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512_mean",10,1835.88,1835.83,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512_median",10,1836.13,1836.09,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512_stddev",10,6.24592,6.19862,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/512_cv",10,0.00340213,0.00337648,,,,,,
